"wts","age","education","race","english.only","female","number.kids","income","travelcost","bridge","choice","id","choiceid","region","idx.chid","idx.id","idx.alt","marin","eastbay","bayshore","peninsula","notrip","income.marin","income.eastbay","income.bayshore","income.peninsula","income.notrip"
0.22464643,48,14,1,1,0,0,152.398, 0.000000,0.0000000,FALSE, 193, 462,"5", 462, 193,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.39589548,48,15,6,0,1,0, 90.819,32.113760,0.0000000,FALSE, 194, 463,"1", 463, 194,1,1,0,0,0,0, 90.819,  0.000,  0.000,  0.000,  0.000
0.39589548,48,15,6,0,1,0, 90.819,23.929667,0.1666667,FALSE, 194, 463,"2", 463, 194,2,0,1,0,0,0,  0.000, 90.819,  0.000,  0.000,  0.000
0.39589548,48,15,6,0,1,0, 90.819, 5.987067,0.0000000,TRUE, 194, 463,"3", 463, 194,3,0,0,1,0,0,  0.000,  0.000, 90.819,  0.000,  0.000
0.39589548,48,15,6,0,1,0, 90.819,17.588511,0.0000000,FALSE, 194, 463,"4", 463, 194,4,0,0,0,1,0,  0.000,  0.000,  0.000, 90.819,  0.000
0.39589548,48,15,6,0,1,0, 90.819, 0.000000,0.0000000,FALSE, 194, 463,"5", 463, 194,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 90.819
0.43835744,50,12,1,1,1,2, 86.674,31.085859,0.0000000,TRUE, 195,  51,"1",  51, 195,1,1,0,0,0,0, 86.674,  0.000,  0.000,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,25.678900,0.1666667,FALSE, 195,  51,"2",  51, 195,2,0,1,0,0,0,  0.000, 86.674,  0.000,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,31.418834,1.0000000,FALSE, 195,  51,"3",  51, 195,3,0,0,1,0,0,  0.000,  0.000, 86.674,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,39.335467,1.0000000,FALSE, 195,  51,"4",  51, 195,4,0,0,0,1,0,  0.000,  0.000,  0.000, 86.674,  0.000
0.43835744,50,12,1,1,1,2, 86.674, 0.000000,0.0000000,FALSE, 195,  51,"5",  51, 195,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 86.674
0.43835744,50,12,1,1,1,2, 86.674,31.085859,0.0000000,TRUE, 195,  52,"1",  52, 195,1,1,0,0,0,0, 86.674,  0.000,  0.000,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,25.678900,0.1666667,FALSE, 195,  52,"2",  52, 195,2,0,1,0,0,0,  0.000, 86.674,  0.000,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,31.418834,1.0000000,FALSE, 195,  52,"3",  52, 195,3,0,0,1,0,0,  0.000,  0.000, 86.674,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,39.335467,1.0000000,FALSE, 195,  52,"4",  52, 195,4,0,0,0,1,0,  0.000,  0.000,  0.000, 86.674,  0.000
0.43835744,50,12,1,1,1,2, 86.674, 0.000000,0.0000000,FALSE, 195,  52,"5",  52, 195,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 86.674
0.43835744,50,12,1,1,1,2, 86.674,31.085859,0.0000000,FALSE, 195, 259,"1", 259, 195,1,1,0,0,0,0, 86.674,  0.000,  0.000,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,25.678900,0.1666667,TRUE, 195, 259,"2", 259, 195,2,0,1,0,0,0,  0.000, 86.674,  0.000,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,31.418834,1.0000000,FALSE, 195, 259,"3", 259, 195,3,0,0,1,0,0,  0.000,  0.000, 86.674,  0.000,  0.000
0.43835744,50,12,1,1,1,2, 86.674,39.335467,1.0000000,FALSE, 195, 259,"4", 259, 195,4,0,0,0,1,0,  0.000,  0.000,  0.000, 86.674,  0.000
0.43835744,50,12,1,1,1,2, 86.674, 0.000000,0.0000000,FALSE, 195, 259,"5", 259, 195,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 86.674
0.36347960,60,12,1,1,0,0, 45.000,57.948520,1.0000000,FALSE, 196, 260,"1", 260, 196,1,1,0,0,0,0, 45.000,  0.000,  0.000,  0.000,  0.000
0.36347960,60,12,1,1,0,0, 45.000,21.062367,0.1666667,TRUE, 196, 260,"2", 260, 196,2,0,1,0,0,0,  0.000, 45.000,  0.000,  0.000,  0.000
0.36347960,60,12,1,1,0,0, 45.000,31.068033,1.0000000,FALSE, 196, 260,"3", 260, 196,3,0,0,1,0,0,  0.000,  0.000, 45.000,  0.000,  0.000
0.36347960,60,12,1,1,0,0, 45.000,43.697378,1.0000000,FALSE, 196, 260,"4", 260, 196,4,0,0,0,1,0,  0.000,  0.000,  0.000, 45.000,  0.000
0.36347960,60,12,1,1,0,0, 45.000, 0.000000,0.0000000,FALSE, 196, 260,"5", 260, 196,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 45.000
2.31780070,32, 3,6,0,1,3, 13.838,33.780040,0.0000000,FALSE, 197, 464,"1", 464, 197,1,1,0,0,0,0, 13.838,  0.000,  0.000,  0.000,  0.000
2.31780070,32, 3,6,0,1,3, 13.838,21.801733,0.1666667,FALSE, 197, 464,"2", 464, 197,2,0,1,0,0,0,  0.000, 13.838,  0.000,  0.000,  0.000
2.31780070,32, 3,6,0,1,3, 13.838, 5.860833,0.0000000,TRUE, 197, 464,"3", 464, 197,3,0,0,1,0,0,  0.000,  0.000, 13.838,  0.000,  0.000
2.31780070,32, 3,6,0,1,3, 13.838,16.362245,0.0000000,FALSE, 197, 464,"4", 464, 197,4,0,0,0,1,0,  0.000,  0.000,  0.000, 13.838,  0.000
2.31780070,32, 3,6,0,1,3, 13.838, 0.000000,0.0000000,FALSE, 197, 464,"5", 464, 197,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 13.838
3.02270190,19,10,1,1,0,0,152.398,34.288580,0.0000000,FALSE, 198, 790,"1", 790, 198,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398,23.262434,0.1666667,FALSE, 198, 790,"2", 790, 198,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398, 7.375633,0.0000000,FALSE, 198, 790,"3", 790, 198,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398,15.989555,0.0000000,TRUE, 198, 790,"4", 790, 198,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
3.02270190,19,10,1,1,0,0,152.398, 0.000000,0.0000000,FALSE, 198, 790,"5", 790, 198,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
3.02270190,19,10,1,1,0,0,152.398,34.288580,0.0000000,FALSE, 198, 791,"1", 791, 198,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398,23.262434,0.1666667,FALSE, 198, 791,"2", 791, 198,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398, 7.375633,0.0000000,FALSE, 198, 791,"3", 791, 198,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398,15.989555,0.0000000,TRUE, 198, 791,"4", 791, 198,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
3.02270190,19,10,1,1,0,0,152.398, 0.000000,0.0000000,FALSE, 198, 791,"5", 791, 198,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
3.02270190,19,10,1,1,0,0,152.398,34.288580,0.0000000,FALSE, 198, 792,"1", 792, 198,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398,23.262434,0.1666667,FALSE, 198, 792,"2", 792, 198,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398, 7.375633,0.0000000,FALSE, 198, 792,"3", 792, 198,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
3.02270190,19,10,1,1,0,0,152.398,15.989555,0.0000000,TRUE, 198, 792,"4", 792, 198,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
3.02270190,19,10,1,1,0,0,152.398, 0.000000,0.0000000,FALSE, 198, 792,"5", 792, 198,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.39589548,45,12,4,1,1,2, 62.294,34.483340,0.0000000,FALSE, 199, 793,"1", 793, 199,1,1,0,0,0,0, 62.294,  0.000,  0.000,  0.000,  0.000
0.39589548,45,12,4,1,1,2, 62.294,28.185533,0.1666667,FALSE, 199, 793,"2", 793, 199,2,0,1,0,0,0,  0.000, 62.294,  0.000,  0.000,  0.000
0.39589548,45,12,4,1,1,2, 62.294, 9.864233,0.0000000,FALSE, 199, 793,"3", 793, 199,3,0,0,1,0,0,  0.000,  0.000, 62.294,  0.000,  0.000
0.39589548,45,12,4,1,1,2, 62.294,14.041955,0.0000000,TRUE, 199, 793,"4", 793, 199,4,0,0,0,1,0,  0.000,  0.000,  0.000, 62.294,  0.000
0.39589548,45,12,4,1,1,2, 62.294, 0.000000,0.0000000,FALSE, 199, 793,"5", 793, 199,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 62.294
0.72695919,45,12,1,1,0,2,190.000,44.686600,0.0000000,FALSE, 200, 794,"1", 794, 200,1,1,0,0,0,0,190.000,  0.000,  0.000,  0.000,  0.000
0.72695919,45,12,1,1,0,2,190.000,35.002133,0.1666667,FALSE, 200, 794,"2", 794, 200,2,0,1,0,0,0,  0.000,190.000,  0.000,  0.000,  0.000
0.72695919,45,12,1,1,0,2,190.000,16.590667,0.0000000,FALSE, 200, 794,"3", 794, 200,3,0,0,1,0,0,  0.000,  0.000,190.000,  0.000,  0.000
0.72695919,45,12,1,1,0,2,190.000,13.500956,0.0000000,TRUE, 200, 794,"4", 794, 200,4,0,0,0,1,0,  0.000,  0.000,  0.000,190.000,  0.000
0.72695919,45,12,1,1,0,2,190.000, 0.000000,0.0000000,FALSE, 200, 794,"5", 794, 200,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,190.000
0.72695919,45,12,1,1,0,2,190.000,44.686600,0.0000000,FALSE, 200, 795,"1", 795, 200,1,1,0,0,0,0,190.000,  0.000,  0.000,  0.000,  0.000
0.72695919,45,12,1,1,0,2,190.000,35.002133,0.1666667,FALSE, 200, 795,"2", 795, 200,2,0,1,0,0,0,  0.000,190.000,  0.000,  0.000,  0.000
0.72695919,45,12,1,1,0,2,190.000,16.590667,0.0000000,FALSE, 200, 795,"3", 795, 200,3,0,0,1,0,0,  0.000,  0.000,190.000,  0.000,  0.000
0.72695919,45,12,1,1,0,2,190.000,13.500956,0.0000000,TRUE, 200, 795,"4", 795, 200,4,0,0,0,1,0,  0.000,  0.000,  0.000,190.000,  0.000
0.72695919,45,12,1,1,0,2,190.000, 0.000000,0.0000000,FALSE, 200, 795,"5", 795, 200,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,190.000
0.84794352,55,10,1,1,1,0, 35.000,63.597581,0.7000000,FALSE, 201, 796,"1", 796, 201,1,1,0,0,0,0, 35.000,  0.000,  0.000,  0.000,  0.000
0.84794352,55,10,1,1,1,0, 35.000,26.779500,0.0000000,FALSE, 201, 796,"2", 796, 201,2,0,1,0,0,0,  0.000, 35.000,  0.000,  0.000,  0.000
0.84794352,55,10,1,1,1,0, 35.000,45.819299,1.0000000,FALSE, 201, 796,"3", 796, 201,3,0,0,1,0,0,  0.000,  0.000, 35.000,  0.000,  0.000
0.84794352,55,10,1,1,1,0, 35.000,56.669356,1.0000000,TRUE, 201, 796,"4", 796, 201,4,0,0,0,1,0,  0.000,  0.000,  0.000, 35.000,  0.000
0.84794352,55,10,1,1,1,0, 35.000, 0.000000,0.0000000,FALSE, 201, 796,"5", 796, 201,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 35.000
2.11481830,30,12,4,1,0,0, 70.000,66.193360,1.0000000,TRUE, 202,  53,"1",  53, 202,1,1,0,0,0,0, 70.000,  0.000,  0.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,29.231467,0.1666667,FALSE, 202,  53,"2",  53, 202,2,0,1,0,0,0,  0.000, 70.000,  0.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,42.591333,1.0000000,FALSE, 202,  53,"3",  53, 202,3,0,0,1,0,0,  0.000,  0.000, 70.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,53.423356,1.0000000,FALSE, 202,  53,"4",  53, 202,4,0,0,0,1,0,  0.000,  0.000,  0.000, 70.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000, 0.000000,0.0000000,FALSE, 202,  53,"5",  53, 202,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 70.000
2.11481830,30,12,4,1,0,0, 70.000,66.193360,1.0000000,FALSE, 202, 261,"1", 261, 202,1,1,0,0,0,0, 70.000,  0.000,  0.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,29.231467,0.1666667,TRUE, 202, 261,"2", 261, 202,2,0,1,0,0,0,  0.000, 70.000,  0.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,42.591333,1.0000000,FALSE, 202, 261,"3", 261, 202,3,0,0,1,0,0,  0.000,  0.000, 70.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,53.423356,1.0000000,FALSE, 202, 261,"4", 261, 202,4,0,0,0,1,0,  0.000,  0.000,  0.000, 70.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000, 0.000000,0.0000000,FALSE, 202, 261,"5", 261, 202,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 70.000
2.11481830,30,12,4,1,0,0, 70.000,66.193360,1.0000000,FALSE, 202, 797,"1", 797, 202,1,1,0,0,0,0, 70.000,  0.000,  0.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,29.231467,0.1666667,FALSE, 202, 797,"2", 797, 202,2,0,1,0,0,0,  0.000, 70.000,  0.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,42.591333,1.0000000,FALSE, 202, 797,"3", 797, 202,3,0,0,1,0,0,  0.000,  0.000, 70.000,  0.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000,53.423356,1.0000000,TRUE, 202, 797,"4", 797, 202,4,0,0,0,1,0,  0.000,  0.000,  0.000, 70.000,  0.000
2.11481830,30,12,4,1,0,0, 70.000, 0.000000,0.0000000,FALSE, 202, 797,"5", 797, 202,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 70.000
1.69588700,60,10,1,1,1,0,152.398,42.216240,1.0000000,FALSE, 203, 798,"1", 798, 203,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
1.69588700,60,10,1,1,1,0,152.398, 9.935800,0.1666667,FALSE, 203, 798,"2", 798, 203,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
1.69588700,60,10,1,1,1,0,152.398,27.897966,1.1666667,FALSE, 203, 798,"3", 798, 203,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
1.69588700,60,10,1,1,1,0,152.398,38.578444,1.1111111,TRUE, 203, 798,"4", 798, 203,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
1.69588700,60,10,1,1,1,0,152.398, 0.000000,0.0000000,FALSE, 203, 798,"5", 798, 203,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.19794774,69,13,1,1,1,0, 50.000,32.665580,0.0000000,FALSE, 204, 799,"1", 799, 204,1,1,0,0,0,0, 50.000,  0.000,  0.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000,26.310067,0.1666667,FALSE, 204, 799,"2", 799, 204,2,0,1,0,0,0,  0.000, 50.000,  0.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000, 8.818300,0.0000000,FALSE, 204, 799,"3", 799, 204,3,0,0,1,0,0,  0.000,  0.000, 50.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000,13.585111,0.0000000,TRUE, 204, 799,"4", 799, 204,4,0,0,0,1,0,  0.000,  0.000,  0.000, 50.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000, 0.000000,0.0000000,FALSE, 204, 799,"5", 799, 204,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 50.000
0.19794774,69,13,1,1,1,0, 50.000,32.665580,0.0000000,FALSE, 204, 800,"1", 800, 204,1,1,0,0,0,0, 50.000,  0.000,  0.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000,26.310067,0.1666667,FALSE, 204, 800,"2", 800, 204,2,0,1,0,0,0,  0.000, 50.000,  0.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000, 8.818300,0.0000000,FALSE, 204, 800,"3", 800, 204,3,0,0,1,0,0,  0.000,  0.000, 50.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000,13.585111,0.0000000,TRUE, 204, 800,"4", 800, 204,4,0,0,0,1,0,  0.000,  0.000,  0.000, 50.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000, 0.000000,0.0000000,FALSE, 204, 800,"5", 800, 204,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 50.000
0.19794774,69,13,1,1,1,0, 50.000,32.665580,0.0000000,FALSE, 204, 801,"1", 801, 204,1,1,0,0,0,0, 50.000,  0.000,  0.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000,26.310067,0.1666667,FALSE, 204, 801,"2", 801, 204,2,0,1,0,0,0,  0.000, 50.000,  0.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000, 8.818300,0.0000000,FALSE, 204, 801,"3", 801, 204,3,0,0,1,0,0,  0.000,  0.000, 50.000,  0.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000,13.585111,0.0000000,TRUE, 204, 801,"4", 801, 204,4,0,0,0,1,0,  0.000,  0.000,  0.000, 50.000,  0.000
0.19794774,69,13,1,1,1,0, 50.000, 0.000000,0.0000000,FALSE, 204, 801,"5", 801, 204,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 50.000
0.39589548,60,13,1,1,1,0,152.398,35.045981,0.0000000,FALSE, 205, 802,"1", 802, 205,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
0.39589548,60,13,1,1,1,0,152.398,27.842900,0.1666667,FALSE, 205, 802,"2", 802, 205,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
0.39589548,60,13,1,1,1,0,152.398, 9.738000,0.0000000,FALSE, 205, 802,"3", 802, 205,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
0.39589548,60,13,1,1,1,0,152.398,14.138133,0.0000000,TRUE, 205, 802,"4", 802, 205,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
0.39589548,60,13,1,1,1,0,152.398, 0.000000,0.0000000,FALSE, 205, 802,"5", 802, 205,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.68208330,44,13,1,1,1,1,152.398,62.936539,1.0000000,FALSE, 206,1273,"1",1273, 206,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
0.68208330,44,13,1,1,1,1,152.398,24.903466,0.1666667,FALSE, 206,1273,"2",1273, 206,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
0.68208330,44,13,1,1,1,1,152.398,36.081301,1.0000000,FALSE, 206,1273,"3",1273, 206,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
0.68208330,44,13,1,1,1,1,152.398,46.895289,1.0000000,FALSE, 206,1273,"4",1273, 206,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
0.68208330,44,13,1,1,1,1,152.398, 0.000000,0.0000000,TRUE, 206,1273,"5",1273, 206,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.19794774,55,12,1,1,1,0, 37.609,35.403039,0.0000000,FALSE, 207, 465,"1", 465, 207,1,1,0,0,0,0, 37.609,  0.000,  0.000,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609,21.116467,0.1666667,FALSE, 207, 465,"2", 465, 207,2,0,1,0,0,0,  0.000, 37.609,  0.000,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609, 6.113300,0.0000000,TRUE, 207, 465,"3", 465, 207,3,0,0,1,0,0,  0.000,  0.000, 37.609,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609,16.410333,0.0000000,FALSE, 207, 465,"4", 465, 207,4,0,0,0,1,0,  0.000,  0.000,  0.000, 37.609,  0.000
0.19794774,55,12,1,1,1,0, 37.609, 0.000000,0.0000000,FALSE, 207, 465,"5", 465, 207,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 37.609
0.19794774,55,12,1,1,1,0, 37.609,35.403039,0.0000000,FALSE, 207, 803,"1", 803, 207,1,1,0,0,0,0, 37.609,  0.000,  0.000,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609,21.116467,0.1666667,FALSE, 207, 803,"2", 803, 207,2,0,1,0,0,0,  0.000, 37.609,  0.000,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609, 6.113300,0.0000000,FALSE, 207, 803,"3", 803, 207,3,0,0,1,0,0,  0.000,  0.000, 37.609,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609,16.410333,0.0000000,TRUE, 207, 803,"4", 803, 207,4,0,0,0,1,0,  0.000,  0.000,  0.000, 37.609,  0.000
0.19794774,55,12,1,1,1,0, 37.609, 0.000000,0.0000000,FALSE, 207, 803,"5", 803, 207,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 37.609
0.19794774,55,12,1,1,1,0, 37.609,35.403039,0.0000000,FALSE, 207, 804,"1", 804, 207,1,1,0,0,0,0, 37.609,  0.000,  0.000,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609,21.116467,0.1666667,FALSE, 207, 804,"2", 804, 207,2,0,1,0,0,0,  0.000, 37.609,  0.000,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609, 6.113300,0.0000000,FALSE, 207, 804,"3", 804, 207,3,0,0,1,0,0,  0.000,  0.000, 37.609,  0.000,  0.000
0.19794774,55,12,1,1,1,0, 37.609,16.410333,0.0000000,TRUE, 207, 804,"4", 804, 207,4,0,0,0,1,0,  0.000,  0.000,  0.000, 37.609,  0.000
0.19794774,55,12,1,1,1,0, 37.609, 0.000000,0.0000000,FALSE, 207, 804,"5", 804, 207,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 37.609
3.70134840,21,10,1,1,0,0, 62.294,52.819840,1.0000000,FALSE, 208,1274,"1",1274, 208,1,1,0,0,0,0, 62.294,  0.000,  0.000,  0.000,  0.000
3.70134840,21,10,1,1,0,0, 62.294,17.563900,0.1666667,FALSE, 208,1274,"2",1274, 208,2,0,1,0,0,0,  0.000, 62.294,  0.000,  0.000,  0.000
3.70134840,21,10,1,1,0,0, 62.294,25.946566,1.0000000,FALSE, 208,1274,"3",1274, 208,3,0,0,1,0,0,  0.000,  0.000, 62.294,  0.000,  0.000
3.70134840,21,10,1,1,0,0, 62.294,38.575911,1.0000000,FALSE, 208,1274,"4",1274, 208,4,0,0,0,1,0,  0.000,  0.000,  0.000, 62.294,  0.000
3.70134840,21,10,1,1,0,0, 62.294, 0.000000,0.0000000,TRUE, 208,1274,"5",1274, 208,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000, 62.294
0.22464643,54,15,1,1,0,0,110.963,32.460000,0.0000000,FALSE, 209, 466,"1", 466, 209,1,1,0,0,0,0,110.963,  0.000,  0.000,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963,23.875566,0.1666667,FALSE, 209, 466,"2", 466, 209,2,0,1,0,0,0,  0.000,110.963,  0.000,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963, 7.411700,0.0000000,TRUE, 209, 466,"3", 466, 209,3,0,0,1,0,0,  0.000,  0.000,110.963,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963,14.510822,0.0000000,FALSE, 209, 466,"4", 466, 209,4,0,0,0,1,0,  0.000,  0.000,  0.000,110.963,  0.000
0.22464643,54,15,1,1,0,0,110.963, 0.000000,0.0000000,FALSE, 209, 466,"5", 466, 209,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,110.963
0.22464643,54,15,1,1,0,0,110.963,32.460000,0.0000000,FALSE, 209, 805,"1", 805, 209,1,1,0,0,0,0,110.963,  0.000,  0.000,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963,23.875566,0.1666667,FALSE, 209, 805,"2", 805, 209,2,0,1,0,0,0,  0.000,110.963,  0.000,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963, 7.411700,0.0000000,FALSE, 209, 805,"3", 805, 209,3,0,0,1,0,0,  0.000,  0.000,110.963,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963,14.510822,0.0000000,TRUE, 209, 805,"4", 805, 209,4,0,0,0,1,0,  0.000,  0.000,  0.000,110.963,  0.000
0.22464643,54,15,1,1,0,0,110.963, 0.000000,0.0000000,FALSE, 209, 805,"5", 805, 209,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,110.963
0.22464643,54,15,1,1,0,0,110.963,32.460000,0.0000000,FALSE, 209, 806,"1", 806, 209,1,1,0,0,0,0,110.963,  0.000,  0.000,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963,23.875566,0.1666667,FALSE, 209, 806,"2", 806, 209,2,0,1,0,0,0,  0.000,110.963,  0.000,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963, 7.411700,0.0000000,FALSE, 209, 806,"3", 806, 209,3,0,0,1,0,0,  0.000,  0.000,110.963,  0.000,  0.000
0.22464643,54,15,1,1,0,0,110.963,14.510822,0.0000000,TRUE, 209, 806,"4", 806, 209,4,0,0,0,1,0,  0.000,  0.000,  0.000,110.963,  0.000
0.22464643,54,15,1,1,0,0,110.963, 0.000000,0.0000000,FALSE, 209, 806,"5", 806, 209,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,110.963
1.36416660,33,12,1,1,1,0,152.398,44.531720,1.0000000,FALSE, 210,1275,"1",1275, 210,1,1,0,0,0,0,152.398,  0.000,  0.000,  0.000,  0.000
1.36416660,33,12,1,1,1,0,152.398,12.983433,0.1666667,FALSE, 210,1275,"2",1275, 210,2,0,1,0,0,0,  0.000,152.398,  0.000,  0.000,  0.000
1.36416660,33,12,1,1,1,0,152.398,17.164334,1.0000000,FALSE, 210,1275,"3",1275, 210,3,0,0,1,0,0,  0.000,  0.000,152.398,  0.000,  0.000
1.36416660,33,12,1,1,1,0,152.398,28.513311,1.0000000,FALSE, 210,1275,"4",1275, 210,4,0,0,0,1,0,  0.000,  0.000,  0.000,152.398,  0.000
1.36416660,33,12,1,1,1,0,152.398, 0.000000,0.0000000,TRUE, 210,1275,"5",1275, 210,5,0,0,0,0,1,  0.000,  0.000,  0.000,  0.000,152.398
0.19794774,60,12,1,0,1,0,350.000,37.999840,0.0000000,FALSE, 211,1276,"1",1276, 211,1,1,0,0,0,0,350.000,  0.000,  0.000,  0.000,  0.000
0.19794774,60,12,1,0,1,0,350.000,26.526467,0.1666667,FALSE, 211,1276,"2",1276, 211,2,0,1,0,0,0,  0.000,350.000,  0.000,  0.000,  0.000
